Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
103125,55,109131,30989,582,60,No
103126,60,84926,42174,416,36,No
103127,34,60633,30568,413,24,Yes
103128,55,97654,6041,842,60,No
103129,40,23317,44695,592,24,No
103130,33,64980,35099,494,48,No
103131,58,64115,29364,591,12,Yes
103132,28,81646,45639,560,12,No
103133,63,63158,44143,506,60,Yes
103134,40,75963,28482,348,48,No
103135,53,67631,8676,305,36,Yes
103136,46,69316,26781,678,48,Yes
103137,59,125364,35048,693,48,No
103138,41,79342,8065,523,36,No
103139,62,35504,7036,322,36,No
103140,63,88593,40814,409,48,Yes
103141,61,46660,21924,698,24,No
103142,29,57196,37844,471,24,Yes
103143,44,85938,21407,605,48,No
103144,57,28605,26518,450,24,Yes
103145,61,77388,22059,727,36,No
103146,37,101297,28052,766,36,No
103147,44,75501,9267,366,24,No
103148,41,73309,10988,455,36,No
103149,59,47043,32974,505,12,Yes
103150,61,53635,29036,454,36,No
103151,59,99315,13680,808,48,No
103152,33,100691,6485,373,60,No
103153,31,126514,19713,348,24,No
103154,39,53132,25043,766,24,No
103155,31,109387,7419,478,36,No
103156,33,35366,41263,347,36,Yes
103157,21,113944,22140,371,60,No
103158,60,92107,48484,412,60,Yes
103159,64,82580,17961,458,48,Yes
103160,39,135267,48075,329,12,Yes
103161,32,142362,11487,396,48,Yes
103162,28,77889,36110,550,24,Yes
103163,28,99553,47432,818,36,No
103164,32,59236,21360,391,48,Yes
103165,53,24150,41843,412,36,No
103166,46,131369,29882,558,36,Yes
103167,59,39423,22502,406,48,Yes
103168,48,24137,12631,689,48,Yes
103169,25,49992,8017,657,60,No
103170,28,130540,25725,498,12,Yes
103171,45,114438,29762,726,60,No
103172,47,135140,5784,777,12,No
103173,43,64921,33020,802,48,Yes
103174,50,141225,43459,419,12,Yes
103175,43,99369,20765,608,24,Yes
103176,40,86917,36127,837,60,No
103177,38,93690,8196,774,60,No
103178,38,54235,14552,643,60,Yes
103179,22,98975,46300,435,36,Yes
103180,24,39122,36921,576,36,No
103181,50,43956,9746,832,48,No
103182,53,83879,7999,330,48,No
103183,56,78560,49070,546,36,Yes
103184,38,141435,20595,710,60,No
103185,57,102800,27063,326,36,No
103186,39,130310,11200,372,12,No
103187,48,88685,43164,396,60,No
103188,60,44660,28377,645,36,No
103189,40,148029,18410,775,48,No
103190,53,126196,8598,599,36,No
103191,32,106064,15564,598,24,No
103192,35,134440,35898,586,36,No
103193,61,21168,25598,748,60,No
103194,59,65124,45404,511,36,Yes
103195,22,55897,22862,375,48,Yes
103196,49,35032,15265,700,12,No
103197,61,72797,14705,333,24,No
103198,30,55294,30544,797,60,Yes
103199,22,63827,19298,815,48,Yes
103200,31,23516,37670,627,24,Yes
103201,33,39751,47471,397,36,No
103202,30,50373,45934,665,24,No
103203,34,142026,11050,762,12,No
103204,38,50270,48952,327,24,Yes
103205,29,30386,26034,685,24,No
103206,59,121859,13484,572,36,No
103207,48,84817,36323,426,36,Yes
103208,23,85184,25796,501,60,No
103209,40,134316,34069,820,36,No
103210,26,99693,26827,586,24,No
103211,47,57879,40361,749,12,Yes
103212,22,125056,15315,387,36,Yes
103213,49,69597,31519,617,60,No
103214,58,59132,14107,318,60,No
103215,23,23626,8869,406,24,No
103216,36,105936,20447,757,36,Yes
103217,50,122179,32370,610,36,No
103218,60,123801,12971,711,60,No
103219,22,101515,36269,797,36,No
103220,37,97065,30651,543,24,No
103221,61,75390,40757,679,12,Yes
103222,32,36645,28446,814,24,No
103223,55,111960,43108,506,36,No
103224,63,74144,14643,693,24,Yes
103225,21,33382,8823,320,48,Yes
103226,35,24025,18454,826,48,Yes
103227,46,63226,8932,642,36,No
103228,57,99380,15220,501,36,Yes
103229,41,142971,13554,419,12,Yes
103230,51,138910,7429,688,24,Yes
103231,45,89711,33208,836,12,Yes
103232,43,116055,12444,533,36,No
103233,44,146189,15510,619,36,Yes
103234,58,94710,49045,479,60,Yes
103235,48,23443,15537,667,12,No
103236,41,41395,12147,375,36,Yes
103237,63,30725,45399,795,48,No
103238,38,53461,8598,821,60,No
103239,56,147000,42097,500,24,No
103240,55,61115,11718,645,60,Yes
103241,29,130084,47691,782,24,No
103242,58,116887,18782,518,48,Yes
103243,50,103732,5051,359,24,Yes
103244,64,132145,21702,849,12,No
103245,54,99790,15184,520,24,Yes
103246,52,99557,17468,801,24,No
103247,23,131672,27072,432,60,No
103248,23,91260,20479,352,48,No
103249,48,48690,33467,749,24,Yes
103250,64,21407,28402,361,12,Yes
103251,35,93568,12210,322,60,Yes
103252,61,78560,41724,343,48,Yes
103253,43,67340,11057,346,48,No
103254,60,37794,35916,323,36,No
103255,31,39881,32268,388,12,No
103256,52,106292,48978,473,60,Yes
103257,56,125698,28259,418,60,Yes
103258,53,114952,18864,477,12,Yes
103259,44,69703,39293,641,48,No
103260,59,64354,12043,358,24,Yes
103261,54,111288,46473,737,12,No
103262,48,98462,43893,727,60,No
103263,57,139020,45642,725,12,Yes
103264,27,119301,17529,680,48,No
103265,24,138764,35868,785,36,No
103266,57,34390,31309,484,36,Yes
103267,21,124403,28284,759,24,No
103268,21,107475,40268,401,24,Yes
103269,40,47307,8464,314,48,No
103270,39,116364,23643,350,24,Yes
103271,49,114049,34265,608,36,Yes
103272,30,138740,20954,333,48,No
103273,38,139991,28880,504,48,Yes
103274,48,44502,24043,369,48,No
103275,55,115599,5255,529,12,No
103276,63,42486,6502,779,24,No
103277,51,131813,9656,832,60,No
103278,47,58258,15302,407,36,No
103279,31,77716,10430,540,24,Yes
103280,58,117228,46366,550,36,No
103281,25,123920,32425,434,24,No
103282,28,101494,6860,389,60,No
103283,54,120552,11158,739,36,No
103284,32,102768,10806,597,60,No
103285,58,30748,25738,706,36,No
103286,21,82785,22106,607,12,No
103287,51,96050,14474,401,12,Yes
103288,24,42738,21997,660,36,No
103289,25,94231,37599,827,36,Yes
103290,50,93606,10790,592,60,No
103291,44,113301,15170,445,48,No
103292,23,61662,14004,703,36,No
103293,31,138313,47746,301,24,Yes
103294,24,116297,30792,418,24,Yes
103295,46,102234,35216,490,24,Yes
103296,47,35123,12232,302,12,No
103297,63,120680,17674,786,60,No
103298,47,45616,21052,476,12,No
103299,62,122682,10913,556,24,Yes
103300,26,31182,32913,833,36,No
103301,35,110369,15567,776,24,No
103302,50,118878,43379,697,36,No
103303,62,82013,14432,795,60,No
103304,57,51331,5319,519,48,Yes
103305,57,66098,29469,472,36,Yes
103306,62,46128,31490,689,12,No
103307,57,51556,25584,801,24,No
103308,55,147398,9791,559,24,No
103309,43,107505,36736,430,24,Yes
103310,26,41876,5329,412,36,No
103311,24,28949,13851,319,60,Yes
103312,38,71962,49078,514,36,No
103313,29,110054,28126,609,12,No
103314,49,143984,26300,550,24,No
103315,33,91206,15164,787,36,No
103316,37,44099,29509,681,24,Yes
103317,52,124871,10703,708,12,Yes
103318,42,32716,32109,570,48,Yes
103319,24,72611,48417,706,48,Yes
103320,25,58885,27554,493,48,No
103321,57,73144,32676,740,24,Yes
103322,61,85220,28804,612,36,No
103323,33,27837,41923,378,24,Yes
103324,54,69355,34802,479,60,No
103325,42,67299,29795,313,36,Yes
103326,43,39159,7611,545,12,No
103327,23,145212,27075,313,48,Yes
103328,62,136680,21479,398,36,Yes
103329,54,136931,14180,332,36,No
103330,52,126802,14304,735,48,No
103331,41,136375,19610,556,12,Yes
103332,64,122413,13437,333,24,No
103333,41,71012,48118,318,24,Yes
103334,64,79305,17521,559,36,No
103335,31,107096,29028,715,48,No
103336,59,37106,44328,436,60,No
103337,24,78123,32301,658,12,No
103338,21,131825,43015,415,24,No
103339,48,28720,26740,703,12,No
103340,44,57661,41845,501,12,Yes
103341,55,135031,26282,675,12,No
103342,33,113898,15858,549,48,No
103343,54,113794,49159,745,48,Yes
103344,31,107318,48714,577,48,No
103345,56,126704,20186,411,36,Yes
103346,37,41120,39185,772,48,Yes
103347,55,39790,36194,691,36,No
103348,38,78655,30230,442,24,Yes
103349,60,79643,32018,331,24,Yes
103350,42,113448,29665,480,24,No
103351,44,67374,46722,815,24,No
103352,39,62907,45159,568,24,Yes
103353,57,70071,49132,535,48,No
103354,59,140507,48139,576,60,No
103355,41,54812,26516,574,48,Yes
103356,28,69570,40272,385,60,Yes
103357,48,70901,29673,362,48,Yes
103358,25,80186,10239,703,24,No
103359,37,142066,31415,491,12,No
103360,57,148364,42888,592,60,Yes
103361,56,70251,32195,330,12,No
103362,39,85171,44161,629,24,No
103363,47,56160,34323,406,60,Yes
103364,54,39156,39964,575,12,No
103365,31,96208,41234,381,48,Yes
103366,32,99980,35763,363,24,No
103367,41,92320,39674,428,48,Yes
103368,31,37929,23105,555,48,No
103369,59,86606,49651,530,24,Yes
103370,48,108442,34739,796,60,No
103371,25,120154,36969,436,36,No
103372,37,82559,19497,754,36,No
103373,40,74205,6816,654,24,No
103374,61,130694,31483,784,36,No
103375,32,88475,48481,445,12,Yes
103376,26,84341,27159,332,60,No
103377,37,115377,8849,559,48,No
103378,39,62863,26612,386,48,No
103379,46,101837,44617,564,24,No
103380,64,85439,38826,841,48,Yes
103381,64,27194,49498,691,12,Yes
103382,52,91387,23706,531,12,Yes
103383,26,141361,29563,746,24,No
103384,56,101914,9359,428,48,No
103385,58,86214,35669,570,36,No
103386,31,116176,17809,388,36,Yes
103387,53,119292,43428,765,60,No
103388,44,49777,34454,469,24,No
103389,43,145355,12254,427,60,No
103390,35,46183,29785,473,36,Yes
103391,47,47445,7093,325,36,No
103392,31,87038,49498,810,36,No
103393,37,136477,45985,787,60,No
103394,34,107201,37009,705,24,No
103395,47,36198,21558,325,12,No
103396,38,41411,22718,382,12,Yes
103397,48,70577,21705,663,36,Yes
103398,24,35867,27082,666,24,No
103399,27,82501,17342,359,24,Yes
103400,55,34266,17239,591,48,Yes
103401,29,59422,37274,490,48,Yes
103402,28,55208,16419,760,60,No
103403,37,128538,47832,532,48,Yes
103404,37,141544,20003,773,60,No
103405,53,51213,35866,704,12,No
103406,52,27367,26988,570,36,No
103407,28,144158,48027,433,24,Yes
103408,39,99026,29908,470,12,Yes
103409,58,55362,10674,714,12,No
103410,23,139377,10002,327,60,No
103411,25,71588,32567,435,36,Yes
103412,33,58285,5910,704,60,No
103413,51,146683,34072,804,12,No
103414,36,145085,38717,540,24,Yes
103415,52,94755,26809,743,48,No
103416,42,91846,31651,733,60,No
103417,49,56307,49291,527,12,No
103418,42,115167,48989,808,48,No
103419,63,100280,21484,602,48,No
103420,23,39867,9646,333,12,No
103421,30,76523,44713,301,36,Yes
103422,62,104161,7400,661,12,No
103423,41,26378,49331,494,24,No
103424,36,104685,27185,607,48,No
103425,32,127669,23727,549,24,No
103426,22,96958,38120,446,60,Yes
103427,61,47926,6018,645,48,No
103428,44,123215,22563,647,36,No
103429,55,118707,10193,553,12,No
103430,50,33180,20701,698,60,No
103431,50,112837,8536,633,24,No
103432,55,138070,49610,475,60,Yes
103433,39,56931,23886,424,36,Yes
103434,28,44014,41587,697,12,Yes
103435,46,134775,34410,430,60,Yes
103436,60,116472,38744,706,24,No
103437,27,99872,43665,633,60,Yes
103438,50,78502,20957,319,12,No
103439,27,107736,37875,504,60,Yes
103440,23,25470,6626,654,24,No
103441,21,116395,30279,472,12,Yes
103442,56,34953,11229,488,36,No
103443,45,124580,11877,301,36,No
103444,57,58507,38642,467,48,Yes
103445,21,138961,43311,667,60,Yes
103446,35,112969,37356,835,24,No
103447,57,111493,8809,669,60,No
103448,33,26523,48371,736,12,No
103449,60,106923,39875,506,48,No
103450,28,77190,49513,348,24,Yes
103451,25,67761,14465,843,60,No
103452,29,51169,5559,428,24,No
103453,21,65641,13308,746,12,No
103454,56,42990,26353,334,48,No
103455,55,49661,20250,498,24,No
103456,22,33419,40814,376,12,Yes
103457,60,34457,21427,668,36,Yes
103458,43,87600,38276,825,24,No
103459,29,123619,11107,648,48,No
103460,54,96102,18476,805,24,No
103461,34,53085,8439,537,24,No
103462,24,117064,25312,579,12,No
103463,50,70654,26795,731,60,No
103464,51,26130,18136,437,60,No
103465,58,125723,19167,568,24,Yes
103466,31,22042,22300,500,48,Yes
103467,55,90134,22182,441,48,Yes
103468,28,62982,9971,654,12,No
103469,23,118422,31909,628,24,Yes
103470,34,85185,24659,530,24,No
103471,33,53477,36403,607,60,Yes
103472,52,134161,38586,445,12,Yes
103473,54,72709,15360,451,36,No
103474,39,48716,26424,439,48,No
103475,58,98137,37499,320,48,Yes
103476,36,56018,49695,553,24,Yes
103477,22,28061,8065,363,12,No
103478,60,28609,8259,517,36,No
103479,37,55371,17300,371,48,No
103480,54,130350,38370,461,12,Yes
103481,62,103021,9295,429,36,No
103482,36,40805,32209,524,24,Yes
103483,58,27857,47751,753,60,No
103484,22,31620,41295,683,48,No
103485,22,28177,25927,406,48,Yes
103486,46,50111,39579,402,36,No
103487,33,140770,49871,440,60,No
103488,51,108578,14032,433,12,No
103489,54,104181,32718,498,24,Yes
103490,59,109941,17877,809,12,No
103491,23,147049,45731,378,36,No
103492,28,31826,31666,781,48,Yes
103493,43,33890,46684,811,48,Yes
103494,34,102428,11766,549,12,No
103495,47,137067,27829,782,24,No
103496,49,146044,25221,471,36,Yes
103497,59,78031,30102,316,24,Yes
103498,59,139440,39433,593,36,No
103499,21,132134,20932,693,24,No
103500,37,95020,30714,797,12,No
103501,61,25495,44743,518,60,Yes
103502,50,48481,7552,533,36,No
103503,33,31267,19274,689,12,No
103504,41,137897,34250,547,48,Yes
103505,39,125702,7808,351,48,No
103506,39,26743,48858,314,24,Yes
103507,45,74800,20295,623,48,No
103508,42,123475,19669,740,60,No
103509,51,68773,15523,411,36,No
103510,37,77042,18769,306,24,Yes
103511,43,69476,49645,544,36,No
103512,52,147967,30207,747,36,No
103513,30,112105,40224,664,12,Yes
103514,30,48552,30557,666,48,No
103515,56,85242,43191,586,36,No
103516,28,65772,19246,405,60,No
103517,40,63730,17846,312,60,No
103518,52,48948,42085,445,48,No
103519,34,96311,18470,777,48,No
103520,48,89093,18176,414,24,Yes
103521,44,89123,46881,808,24,No
103522,35,36535,18546,451,24,Yes
103523,42,86490,11805,356,48,No
103524,50,66562,21788,681,36,Yes
103525,24,139042,34348,456,12,Yes
103526,33,145251,13080,432,24,Yes
103527,43,109080,40886,462,12,Yes
103528,28,147844,28764,574,60,No
103529,38,78535,11630,376,48,Yes
103530,32,118991,38333,343,60,Yes
103531,51,61269,20701,849,24,No
103532,34,100674,19859,617,36,No
103533,54,62462,26183,833,24,No
103534,38,23127,45438,453,12,No
103535,54,43147,36749,536,24,No
103536,31,65528,36887,816,36,No
103537,61,97095,47244,520,36,Yes
103538,32,133100,13776,609,48,No
103539,35,88931,20021,476,48,No
103540,51,110925,9327,519,36,No
103541,49,86381,12614,337,36,Yes
103542,46,119468,6245,730,12,No
103543,38,131258,46011,502,24,No
103544,52,83749,15355,747,48,No
103545,42,58672,38305,794,12,Yes
103546,58,33731,34714,424,24,Yes
103547,37,144647,22198,364,48,No
103548,43,74512,6415,543,12,No
103549,44,118658,48798,826,60,Yes
103550,28,71024,6652,525,60,No
103551,61,136712,48625,764,48,Yes
103552,26,121121,25446,592,12,No
103553,25,23832,23740,680,24,No
103554,64,52332,8810,465,24,No
103555,49,32467,21569,517,12,Yes
103556,48,61025,39319,574,60,Yes
103557,31,33107,18584,351,12,Yes
103558,21,148347,31783,673,60,No
103559,63,97994,38529,662,60,No
103560,39,114202,17511,313,24,Yes
103561,29,63481,14471,639,48,No
103562,47,22581,11163,838,36,No
103563,54,95118,21065,388,12,No
103564,64,144010,49654,340,60,No
103565,24,71638,22920,603,12,Yes
103566,56,143714,43969,567,48,Yes
103567,38,28418,24154,437,48,No
103568,35,113627,45167,305,36,Yes
103569,33,49113,25229,541,36,No
103570,39,104363,31997,461,60,No
103571,26,143607,26101,817,36,No
103572,32,83044,45391,700,60,No
103573,57,99955,15327,455,24,Yes
103574,37,81030,12187,384,60,No
103575,43,31814,34685,309,36,Yes
103576,46,119340,39948,437,12,No
103577,49,30024,39728,455,36,Yes
103578,53,83288,42921,707,48,No
103579,47,129236,12035,524,36,No
103580,45,77836,16471,483,24,Yes
103581,30,27435,33460,494,60,Yes
103582,43,87084,26071,695,48,No
103583,41,144023,5582,433,60,No
103584,41,90601,31189,608,60,Yes
103585,63,108416,20531,841,36,No
103586,33,140871,21672,308,12,Yes
103587,57,138645,45747,469,48,Yes
103588,53,23407,25243,589,24,Yes
103589,44,118943,8060,467,24,No
103590,64,52940,18731,643,12,No
103591,31,25666,17294,796,12,No
103592,37,57122,25719,444,36,Yes
103593,24,138647,31325,712,24,Yes
103594,45,45092,27597,756,48,No
103595,50,149753,6903,601,12,No
103596,29,143402,19551,345,12,Yes
103597,41,95645,32751,316,12,Yes
103598,40,121190,29278,659,48,No
103599,39,120468,30653,560,24,Yes
103600,39,149207,20141,422,48,No
103601,32,46505,7377,530,48,No
103602,57,56713,38615,411,36,Yes
103603,62,74387,32452,545,12,No
103604,37,63169,27725,690,24,No
103605,57,93282,14524,691,36,No
103606,59,97511,16698,627,36,No
103607,48,71742,48339,514,60,Yes
103608,61,60522,26175,666,12,No
103609,55,101132,17314,381,24,No
103610,38,139622,49197,375,24,Yes
103611,34,138764,7365,826,24,No
103612,55,123489,37017,802,12,Yes
103613,64,119397,37126,778,24,Yes
103614,61,23880,48372,671,48,Yes
103615,27,63454,49134,564,48,No
103616,61,75711,42823,563,12,Yes
103617,33,63539,10622,409,24,Yes
103618,38,128984,35540,606,60,No
103619,57,88321,45551,499,60,Yes
103620,33,107985,6949,525,60,Yes
103621,56,34799,47800,484,48,Yes
103622,51,134584,36912,330,60,Yes
103623,22,124843,37161,398,24,No
103624,36,80102,49387,638,24,No
103625,29,70726,21508,565,60,Yes
103626,29,68784,48713,649,36,Yes
103627,58,140364,6919,843,60,No
103628,31,133034,47595,756,36,No
103629,42,63333,14617,387,12,No
103630,53,60828,14732,362,12,Yes
103631,56,89526,38298,686,24,Yes
103632,43,74362,45617,758,48,Yes
103633,54,73997,11929,568,24,No
103634,29,143973,42117,645,24,No
103635,44,70341,19456,377,48,No
103636,28,39073,49063,664,24,Yes
103637,27,122399,26140,313,48,No
103638,56,34549,23185,435,24,No
103639,38,103795,42924,603,12,No
103640,23,76920,29240,696,36,Yes
103641,48,105326,26845,378,24,No
103642,26,95515,14228,717,36,Yes
103643,64,149392,26686,541,60,No
103644,64,40316,16920,350,24,Yes
103645,41,46183,12432,683,12,No
103646,48,113860,49971,674,48,No
103647,60,44624,11189,505,12,No
103648,21,82515,33039,788,36,No
103649,56,123712,38910,680,48,Yes
103650,41,105781,35226,610,12,Yes
103651,63,66705,12614,674,12,No
103652,55,109326,26224,341,12,Yes
103653,33,46756,23013,832,48,No
103654,30,80390,26446,821,12,Yes
103655,64,88369,44673,452,12,Yes
103656,30,90821,42657,611,36,No
103657,33,29589,9839,593,12,No
103658,57,133012,41725,412,12,No
103659,58,34116,35203,411,60,Yes
103660,44,93181,5557,474,48,No
103661,22,64786,35666,601,60,Yes
103662,42,114686,42389,815,36,No
103663,37,143711,38607,520,60,No
103664,56,96425,29578,470,24,No
103665,34,50286,14243,617,48,Yes
103666,30,123081,14596,512,12,No
103667,55,35994,11998,552,60,No
103668,45,121039,15129,423,60,No
103669,23,131915,5510,512,12,Yes
103670,58,142961,16596,384,12,No
103671,37,110198,17974,815,36,Yes
103672,32,124672,6137,364,60,No
103673,44,46639,32897,617,60,No
103674,49,37205,9666,645,24,Yes
103675,63,76677,13906,542,24,Yes
103676,45,52930,26818,436,60,No
103677,56,93313,48246,546,24,Yes
103678,46,113851,7654,740,60,No
103679,58,133153,38758,344,48,No
103680,21,112509,29204,388,36,No
103681,40,38316,39928,527,24,Yes
103682,48,47304,35552,590,60,Yes
103683,36,121839,15336,721,24,Yes
103684,37,116058,21206,366,36,No
103685,60,107876,39831,550,48,Yes
103686,48,105366,48563,340,12,Yes
103687,32,33403,23361,398,12,No
103688,47,100052,46335,605,24,Yes
103689,62,137478,13933,755,60,Yes
103690,50,104627,30816,600,36,No
103691,61,93495,20619,498,48,No
103692,54,51932,42687,787,48,No
103693,57,116090,31943,405,48,No
103694,26,56701,31819,700,12,No
103695,27,23385,16741,776,36,No
103696,52,141324,13798,421,12,Yes
103697,52,119226,30143,376,24,No
103698,45,77241,37747,611,48,No
103699,53,30367,38651,411,36,Yes
103700,27,85030,26182,817,48,No
103701,32,66505,14415,496,12,No
103702,36,144462,16085,397,12,No
103703,36,53332,20008,758,12,No
103704,63,105178,27102,529,48,No
103705,56,96325,23452,467,36,No
103706,33,55268,13120,307,36,No
103707,27,106486,12820,471,24,No
103708,56,45563,49669,659,48,No
103709,29,125185,23170,494,24,Yes
103710,52,56404,21259,568,24,Yes
103711,31,75182,27099,318,24,No
103712,28,52991,14649,653,24,No
103713,53,124601,35255,348,12,Yes
103714,43,67663,46037,763,24,Yes
103715,45,85886,16805,655,36,Yes
103716,28,142002,48147,457,24,No
103717,42,103848,13744,365,12,No
103718,24,44127,46241,607,60,Yes
103719,60,77692,37305,636,60,No
103720,23,114389,30857,420,60,Yes
103721,49,57500,15679,703,48,No
103722,61,53785,34829,395,36,Yes
103723,49,104146,15985,413,12,No
103724,54,109126,33287,728,60,No
103725,54,114979,17391,839,12,No
103726,48,67997,9861,301,12,No
103727,33,27170,39364,511,48,Yes
103728,35,33303,21863,632,60,No
103729,43,91743,36499,323,24,Yes
103730,64,97852,32794,667,12,No
103731,46,55187,47923,805,60,No
103732,24,85034,12919,475,12,Yes
103733,46,91776,48102,728,48,No
103734,60,21893,25282,741,48,No
103735,29,33753,39840,847,24,Yes
103736,25,58090,47255,813,48,No
103737,52,84922,10624,660,60,No
103738,40,96768,38706,573,48,No
103739,31,79412,13176,476,24,Yes
103740,35,142406,38529,563,36,Yes
103741,52,76030,17941,485,12,No
103742,48,37509,6669,826,12,No
103743,42,88653,44896,578,60,No
103744,61,56929,25246,497,24,No
103745,37,149626,49859,648,24,Yes
103746,46,68291,45076,720,24,No
103747,64,24042,25323,604,12,No
103748,27,82574,38894,363,48,Yes
103749,62,57201,11021,589,12,No
103750,46,112282,44205,317,12,No
103751,45,34016,44807,363,12,Yes
103752,30,45022,41903,629,48,Yes
103753,39,120962,49732,316,36,Yes
103754,31,47938,13711,742,60,No
103755,33,63678,12904,440,36,No
103756,28,138171,40051,607,36,No
103757,60,149638,25942,743,12,Yes
103758,24,121248,29251,795,36,No
103759,51,81720,30058,725,12,No
103760,48,125514,40245,774,12,No
103761,31,76805,8093,544,60,No
103762,63,94323,29918,749,24,No
103763,21,21986,12207,650,12,No
103764,58,96478,14394,460,36,Yes
103765,44,102994,31974,439,60,Yes
103766,51,32161,33172,792,36,Yes
103767,61,40689,37283,830,24,No
103768,46,147101,43995,692,48,Yes
103769,25,114699,18280,700,24,No
103770,40,80924,41303,349,60,Yes
103771,61,121311,32453,594,24,No
103772,31,119273,48350,724,24,No
103773,53,94308,7913,311,60,No
103774,58,121128,30765,634,60,No
103775,47,83745,7340,314,36,Yes
103776,54,146881,31179,327,12,Yes
103777,35,21211,32873,687,48,Yes
103778,52,20229,43057,591,48,No
103779,41,138972,5597,549,48,No
103780,25,68542,34119,804,24,No
103781,26,34345,20025,397,60,No
103782,58,121489,12145,636,60,No
103783,42,51819,40670,338,60,Yes
103784,38,67779,46723,337,12,Yes
103785,34,102421,12694,599,60,No
103786,30,112244,9830,478,60,No
103787,33,85584,28930,768,24,Yes
103788,51,39950,28752,581,36,No
103789,50,35173,47602,463,48,Yes
103790,23,137743,15489,752,24,Yes
103791,50,78032,37692,396,24,No
103792,26,135074,20768,608,24,No
103793,49,119273,48132,561,48,No
103794,28,48036,7160,592,24,No
103795,64,143885,25133,548,36,No
103796,63,132857,40690,544,60,Yes
103797,64,91356,27870,550,36,Yes
103798,53,34292,29496,422,60,No
103799,37,23052,41572,624,60,No
103800,31,64377,7368,800,24,No
103801,33,109317,45861,365,24,Yes
103802,31,87838,41700,358,48,Yes
103803,51,87819,34203,797,12,No
103804,48,133689,16552,672,36,Yes
103805,64,128103,10608,565,48,Yes
103806,26,35620,27485,535,48,No
103807,61,50461,47060,517,36,Yes
103808,36,40750,14862,826,36,No
103809,24,118426,43299,740,60,Yes
103810,55,108719,15412,705,12,Yes
103811,46,29472,26354,768,24,No
103812,32,89263,11344,409,12,No
103813,31,132036,45655,652,12,Yes
103814,57,77602,22993,390,24,Yes
103815,45,45523,33682,713,12,No
103816,38,50766,33415,372,48,No
103817,39,123262,24323,846,48,Yes
103818,43,86060,22997,597,24,No
103819,58,29079,8679,582,24,No
103820,38,28399,34489,804,36,Yes
103821,46,80726,45308,497,36,Yes
103822,26,112906,14488,331,12,No
103823,24,36532,44842,640,12,Yes
103824,64,142689,8996,633,24,No
103825,49,102357,10695,442,12,Yes
103826,54,63162,35204,709,60,No
103827,37,23749,28382,343,48,Yes
103828,63,31353,19235,331,12,Yes
103829,63,132313,7366,327,12,No
103830,36,48477,32467,722,36,No
103831,22,44570,11764,790,60,No
103832,54,106373,30360,459,12,No
103833,28,31437,36923,506,48,Yes
103834,33,58104,35175,317,12,No
103835,62,83370,21292,402,24,Yes
103836,28,24551,6614,531,60,No
103837,50,88359,25939,723,12,No
103838,52,74880,23800,846,60,No
103839,56,32916,28246,538,12,No
103840,50,146150,36688,633,48,Yes
103841,21,100703,32962,448,48,No
103842,63,61445,34764,707,60,No
103843,59,67636,37470,316,36,Yes
103844,37,93927,43501,525,36,Yes
103845,40,98194,8216,559,24,Yes
103846,44,49685,27072,473,36,No
103847,42,71134,33242,504,60,No
103848,49,108916,42132,714,36,No
103849,42,127967,22861,807,24,No
103850,64,114455,9960,452,12,No
103851,29,147763,23781,402,36,Yes
103852,57,87847,46069,364,60,Yes
103853,30,59993,36126,416,60,Yes
103854,56,64333,46609,455,24,Yes
103855,57,128574,27578,381,24,No
103856,48,78865,45498,817,48,No
103857,48,99096,22883,366,48,No
103858,62,69756,34782,537,48,Yes
103859,63,142863,21979,625,12,No
103860,41,81192,38746,366,60,Yes
103861,44,80686,5730,475,48,No
103862,62,68733,5056,777,60,No
103863,60,124089,36457,554,24,No
103864,22,45993,7243,362,12,No
103865,28,50492,6701,702,24,No
103866,47,40981,13303,491,60,Yes
103867,42,44143,20100,628,48,No
103868,57,97603,47161,370,24,No
103869,47,109452,5947,362,36,No
103870,49,80277,25505,596,12,Yes
103871,23,127044,11553,544,60,No
103872,64,131957,38525,818,48,No
103873,33,69990,19866,692,24,No
103874,30,148406,35472,476,12,No
103875,56,82888,49348,503,48,Yes
103876,29,89351,10651,832,24,No
103877,47,117372,12273,427,60,No
103878,54,69999,15033,494,36,No
103879,21,123013,8535,493,36,No
103880,52,122811,23677,483,60,No
103881,45,124879,22488,546,12,No
103882,49,90309,46621,623,60,No
103883,27,32446,5908,459,24,No
103884,23,50733,9617,365,12,No
103885,40,139156,47816,553,36,Yes
103886,40,96000,35431,582,24,No
103887,50,68632,28453,359,48,No
103888,55,41576,40079,417,48,Yes
103889,55,23320,21020,722,48,No
103890,59,30750,31562,335,36,Yes
103891,47,123002,29373,830,60,No
103892,46,73463,35164,390,12,No
103893,34,46572,6885,600,36,No
103894,37,138361,6049,516,24,No
103895,38,37948,48271,397,24,Yes
103896,49,146898,6161,755,48,No
103897,40,136528,5815,830,12,No
103898,47,58826,41534,837,48,No
103899,38,109051,32498,327,24,Yes
103900,24,47867,30037,623,24,No
103901,21,80231,41007,522,60,Yes
103902,21,86262,18942,379,60,No
103903,46,111356,32278,757,60,Yes
103904,40,146340,13272,475,48,No
103905,43,92233,38637,821,12,No
103906,30,64678,43294,756,60,No
103907,31,127561,12741,722,36,No
103908,61,32963,9694,399,60,No
103909,61,84360,35306,702,48,No
